frame_idx,event_type,player_id,angle,position,timestamp
322,direction_change,3,45.00000000000001,"(1605, 665)",15.086842105263159
323,direction_change,3,90.0,"(1606, 665)",15.133695652173914
324,direction_change,3,90.0,"(1606, 664)",15.18054919908467
326,direction_change,3,45.00000000000001,"(1607, 662)",15.274256292906179
327,direction_change,3,45.00000000000001,"(1607, 661)",15.321109839816934
328,direction_change,3,45.00000000000001,"(1608, 660)",15.36796338672769
331,direction_change,3,90.0,"(1609, 659)",15.508524027459956
334,direction_change,3,90.0,"(1610, 658)",15.64908466819222
335,direction_change,3,90.0,"(1611, 658)",15.695938215102975
336,direction_change,3,90.0,"(1611, 657)",15.74279176201373
337,direction_change,3,90.0,"(1612, 657)",15.789645308924486
338,direction_change,3,45.00000000000001,"(1613, 656)",15.836498855835242
345,direction_change,3,45.00000000000001,"(1617, 653)",16.164473684210527
346,direction_change,3,90.0,"(1617, 652)",16.21132723112128
349,direction_change,3,45.00000000000001,"(1619, 651)",16.35188787185355
350,direction_change,3,45.00000000000001,"(1620, 650)",16.398741418764303
363,direction_change,3,90.0,"(1626, 644)",17.00783752860412
364,direction_change,3,90.0,"(1626, 643)",17.054691075514874
365,direction_change,3,90.0,"(1627, 643)",17.10154462242563
368,direction_change,3,45.00000000000001,"(1629, 642)",17.242105263157896
369,direction_change,3,90.0,"(1629, 641)",17.28895881006865
371,direction_change,3,90.0,"(1630, 640)",17.38266590389016
373,direction_change,3,90.0,"(1631, 639)",17.47637299771167
374,direction_change,3,90.0,"(1632, 639)",17.52322654462243
375,direction_change,3,90.0,"(1632, 638)",17.570080091533182
376,direction_change,3,90.0,"(1633, 638)",17.616933638443935
377,direction_change,3,90.0,"(1633, 637)",17.663787185354693
378,direction_change,3,45.00000000000001,"(1634, 636)",17.710640732265446
381,direction_change,3,45.00000000000001,"(1636, 635)",17.851201372997714
384,direction_change,3,90.0,"(1637, 634)",17.99176201372998
385,direction_change,3,90.0,"(1638, 634)",18.038615560640732
394,direction_change,3,45.00000000000001,"(1643, 630)",18.46029748283753
395,direction_change,3,45.00000000000001,"(1644, 630)",18.507151029748286
397,direction_change,3,90.0,"(1645, 629)",18.600858123569797
398,direction_change,3,45.00000000000001,"(1646, 628)",18.64771167048055
399,direction_change,3,45.00000000000001,"(1647, 628)",18.694565217391304
400,direction_change,3,45.00000000000001,"(1648, 627)",18.74141876430206
403,direction_change,3,90.0,"(1649, 626)",18.881979405034325
404,direction_change,3,90.0,"(1650, 626)",18.928832951945083
405,direction_change,3,90.0,"(1650, 625)",18.975686498855836
414,direction_change,3,90.0,"(1654, 625)",19.397368421052633
415,direction_change,3,90.0,"(1655, 625)",19.444221967963387
416,direction_change,3,45.00000000000001,"(1656, 626)",19.491075514874144
419,direction_change,3,45.00000000000001,"(1658, 627)",19.631636155606408
420,direction_change,3,45.00000000000001,"(1659, 628)",19.678489702517165
421,direction_change,3,45.00000000000001,"(1660, 628)",19.72534324942792
428,direction_change,3,45.00000000000001,"(1668, 627)",20.053318077803205
431,direction_change,3,45.00000000000001,"(1669, 625)",20.19387871853547
438,direction_change,3,90.0,"(1672, 622)",20.521853546910755
439,direction_change,3,45.00000000000001,"(1673, 621)",20.568707093821512
440,direction_change,3,45.00000000000001,"(1674, 621)",20.615560640732266
441,direction_change,3,90.0,"(1674, 620)",20.662414187643023
442,direction_change,3,45.00000000000001,"(1675, 619)",20.709267734553777
443,direction_change,3,45.00000000000001,"(1676, 619)",20.756121281464534
444,direction_change,3,90.0,"(1676, 618)",20.802974828375287
453,direction_change,3,90.0,"(1680, 614)",21.224656750572084
454,direction_change,3,90.0,"(1680, 613)",21.271510297482838
455,direction_change,3,90.0,"(1681, 613)",21.318363844393595
456,direction_change,3,90.0,"(1681, 612)",21.36521739130435
457,direction_change,3,90.0,"(1682, 612)",21.412070938215106
458,direction_change,3,90.0,"(1682, 611)",21.45892448512586
459,direction_change,3,45.00000000000001,"(1683, 610)",21.505778032036613
462,direction_change,3,45.00000000000001,"(1685, 609)",21.64633867276888
463,direction_change,3,90.0,"(1685, 608)",21.693192219679634
465,direction_change,3,90.0,"(1686, 607)",21.786899313501145
467,direction_change,3,90.0,"(1687, 606)",21.880606407322656
468,direction_change,3,45.00000000000001,"(1688, 605)",21.92745995423341
469,direction_change,3,45.00000000000001,"(1689, 605)",21.974313501144167
470,direction_change,3,90.0,"(1689, 604)",22.02116704805492
471,direction_change,3,45.00000000000001,"(1690, 603)",22.068020594965677
474,direction_change,3,90.0,"(1691, 602)",22.20858123569794
475,direction_change,3,90.0,"(1692, 602)",22.255434782608695
476,direction_change,3,90.0,"(1692, 601)",22.302288329519453
479,direction_change,3,45.00000000000001,"(1693, 599)",22.442848970251717
480,direction_change,3,90.0,"(1694, 599)",22.489702517162474
485,direction_change,3,45.00000000000001,"(1697, 597)",22.72397025171625
490,direction_change,3,90.0,"(1699, 595)",22.958237986270024
491,direction_change,3,90.0,"(1699, 594)",23.005091533180778
492,direction_change,3,90.0,"(1700, 594)",23.051945080091535
493,direction_change,3,45.00000000000001,"(1701, 593)",23.09879862700229
494,direction_change,3,45.00000000000001,"(1701, 592)",23.145652173913046
495,direction_change,3,90.0,"(1702, 592)",23.1925057208238
496,direction_change,3,90.0,"(1702, 591)",23.239359267734557
497,direction_change,3,90.0,"(1703, 591)",23.28621281464531
498,direction_change,3,90.0,"(1703, 590)",23.333066361556064
499,direction_change,3,45.00000000000001,"(1704, 589)",23.37991990846682
502,direction_change,3,45.00000000000001,"(1705, 587)",23.520480549199085
505,direction_change,3,90.0,"(1706, 586)",23.66104118993135
506,direction_change,3,90.0,"(1707, 586)",23.707894736842107
511,direction_change,3,45.00000000000001,"(1708, 583)",23.942162471395882
514,direction_change,3,45.00000000000001,"(1709, 581)",24.082723112128146
518,direction_change,3,45.00000000000001,"(1710, 579)",24.270137299771168
519,direction_change,3,45.00000000000001,"(1710, 578)",24.316990846681925
527,direction_change,3,45.00000000000001,"(1709, 572)",24.691819221967965
534,direction_change,3,45.00000000000001,"(1708, 568)",25.01979405034325
541,direction_change,3,45.00000000000001,"(1709, 563)",25.347768878718536
542,direction_change,3,90.0,"(1708, 562)",25.394622425629294
543,direction_change,3,45.00000000000001,"(1708, 561)",25.441475972540047
544,direction_change,3,45.00000000000001,"(1707, 560)",25.4883295194508
551,direction_change,3,90.0,"(1708, 556)",25.816304347826087
552,direction_change,3,90.0,"(1708, 555)",25.863157894736844
553,direction_change,3,45.00000000000001,"(1709, 554)",25.910011441647598
556,direction_change,3,45.00000000000001,"(1710, 552)",26.050572082379865
557,direction_change,3,45.00000000000001,"(1710, 551)",26.09742562929062
560,direction_change,3,45.00000000000001,"(1711, 549)",26.237986270022883
567,direction_change,3,45.00000000000001,"(1712, 544)",26.56596109839817
568,direction_change,3,45.00000000000001,"(1712, 543)",26.612814645308926
574,direction_change,3,45.00000000000001,"(1711, 539)",26.893935926773455
582,direction_change,3,90.0,"(1712, 535)",27.2687643020595
583,direction_change,3,90.0,"(1712, 534)",27.315617848970252
592,direction_change,3,45.00000000000001,"(1716, 530)",27.73729977116705
593,direction_change,3,90.0,"(1716, 529)",27.784153318077806
594,direction_change,3,90.0,"(1717, 529)",27.83100686498856
595,direction_change,3,90.0,"(1717, 528)",27.877860411899317
596,direction_change,3,90.0,"(1718, 528)",27.92471395881007
603,direction_change,3,180.0,"(1718, 527)",28.252688787185356
606,direction_change,3,90.0,"(1719, 528)",28.39324942791762
607,direction_change,3,90.0,"(1720, 528)",28.440102974828378
622,direction_change,3,90.0,"(1721, 527)",29.142906178489703
623,direction_change,3,90.0,"(1721, 528)",29.18975972540046
624,direction_change,3,90.0,"(1720, 528)",29.236613272311214
626,direction_change,3,90.0,"(1719, 527)",29.330320366132725
629,direction_change,3,90.0,"(1720, 526)",29.47088100686499
630,direction_change,3,90.0,"(1720, 525)",29.517734553775746
631,direction_change,3,90.0,"(1721, 525)",29.5645881006865
638,direction_change,3,90.0,"(1721, 521)",29.892562929061786
639,direction_change,3,90.0,"(1721, 520)",29.939416475972543
640,direction_change,3,90.0,"(1720, 520)",29.986270022883296
641,direction_change,3,90.0,"(1720, 519)",30.033123569794054
642,direction_change,3,90.0,"(1719, 519)",30.079977116704807
643,direction_change,3,90.0,"(1719, 518)",30.12683066361556
644,direction_change,3,90.0,"(1718, 518)",30.173684210526318
645,direction_change,3,90.0,"(1718, 517)",30.22053775743707
650,direction_change,3,90.0,"(1716, 515)",30.45480549199085
656,direction_change,3,90.0,"(1713, 512)",30.73592677345538
657,direction_change,3,90.0,"(1713, 511)",30.782780320366136
660,direction_change,3,45.00000000000001,"(1712, 509)",30.9233409610984
661,direction_change,3,45.00000000000001,"(1712, 508)",30.970194508009154
663,direction_change,3,90.0,"(1711, 507)",31.063901601830665
667,direction_change,3,90.0,"(1710, 505)",31.251315789473686
668,direction_change,3,90.0,"(1710, 504)",31.29816933638444
675,direction_change,3,90.0,"(1711, 500)",31.626144164759726
676,direction_change,3,45.00000000000001,"(1712, 499)",31.672997711670483
677,direction_change,3,45.00000000000001,"(1713, 499)",31.719851258581237
678,direction_change,3,45.00000000000001,"(1714, 498)",31.766704805491994
679,direction_change,3,45.00000000000001,"(1714, 497)",31.813558352402747
683,direction_change,3,90.0,"(1715, 495)",32.000972540045765
684,direction_change,3,90.0,"(1715, 494)",32.047826086956526
685,direction_change,3,90.0,"(1716, 494)",32.09467963386728
686,direction_change,3,90.0,"(1716, 493)",32.14153318077803
689,direction_change,3,45.00000000000001,"(1717, 491)",32.2820938215103
697,direction_change,3,90.0,"(1719, 488)",32.65692219679634
700,direction_change,3,90.0,"(1720, 487)",32.797482837528605
701,direction_change,3,90.0,"(1721, 487)",32.84433638443936
726,direction_change,3,90.0,"(1718, 488)",34.01567505720824
733,direction_change,3,90.0,"(1716, 491)",34.343649885583524
737,direction_change,3,90.0,"(1715, 493)",34.531064073226545
738,direction_change,3,90.0,"(1715, 494)",34.5779176201373
741,direction_change,3,90.0,"(1714, 495)",34.71847826086957
746,direction_change,3,90.0,"(1713, 497)",34.95274599542334
749,direction_change,3,90.0,"(1712, 498)",35.09330663615561
760,direction_change,3,90.0,"(1707, 496)",35.608695652173914
761,direction_change,3,90.0,"(1706, 496)",35.65554919908467
764,direction_change,3,45.00000000000001,"(1704, 495)",35.796109839816936
773,direction_change,3,90.0,"(1702, 491)",36.21779176201373
774,direction_change,3,90.0,"(1702, 490)",36.264645308924486
775,direction_change,3,90.0,"(1703, 490)",36.31149885583524
783,direction_change,3,90.0,"(1703, 486)",36.68632723112128
784,direction_change,3,90.0,"(1703, 485)",36.733180778032036
785,direction_change,3,90.0,"(1702, 485)",36.7800343249428
793,direction_change,3,135.0,"(1703, 485)",37.15486270022883
800,direction_change,3,90.0,"(1702, 483)",37.48283752860412
808,direction_change,3,135.0,"(1705, 483)",37.857665903890165
809,direction_change,3,90.0,"(1706, 483)",37.90451945080092
810,direction_change,3,90.0,"(1706, 482)",37.95137299771167
811,direction_change,3,90.0,"(1707, 482)",37.998226544622426
812,direction_change,3,90.0,"(1707, 481)",38.04508009153318
832,direction_change,3,90.0,"(1709, 475)",38.98215102974829
833,direction_change,3,90.0,"(1709, 474)",39.02900457665904
846,direction_change,3,90.0,"(1709, 469)",39.63810068649886
847,direction_change,3,90.0,"(1709, 468)",39.68495423340961
852,direction_change,3,90.0,"(1711, 467)",39.91922196796339
853,direction_change,3,90.0,"(1711, 466)",39.96607551487414
866,direction_change,3,90.0,"(1715, 461)",40.57517162471396
867,direction_change,3,90.0,"(1715, 460)",40.62202517162471
876,direction_change,3,90.0,"(1717, 457)",41.04370709382151
885,direction_change,3,90.0,"(1719, 454)",41.46538901601831
886,direction_change,3,90.0,"(1719, 453)",41.51224256292907
894,direction_change,3,90.0,"(1721, 450)",41.8870709382151
928,direction_change,3,90.0,"(1724, 441)",43.48009153318078
946,direction_change,3,90.0,"(1726, 436)",44.323455377574376
949,direction_change,3,90.0,"(1727, 435)",44.46401601830664
952,direction_change,3,90.0,"(1728, 434)",44.604576659038905
955,direction_change,3,45.00000000000001,"(1729, 432)",44.74513729977117
956,direction_change,3,90.0,"(1730, 432)",44.79199084668193
957,direction_change,3,90.0,"(1730, 431)",44.83884439359268
958,direction_change,3,90.0,"(1731, 431)",44.885697940503434
959,direction_change,3,90.0,"(1731, 430)",44.93255148741419
960,direction_change,3,90.0,"(1732, 430)",44.97940503432495
961,direction_change,3,90.0,"(1732, 429)",45.0262585812357
962,direction_change,3,90.0,"(1733, 429)",45.073112128146455
963,direction_change,3,90.0,"(1733, 428)",45.11996567505721
964,direction_change,3,90.0,"(1734, 428)",45.16681922196796
965,direction_change,3,90.0,"(1734, 427)",45.21367276887872
966,direction_change,3,90.0,"(1735, 427)",45.26052631578948
969,direction_change,3,45.00000000000001,"(1737, 426)",45.401086956521745
970,direction_change,3,90.0,"(1737, 425)",45.4479405034325
971,direction_change,3,45.00000000000001,"(1738, 424)",45.49479405034325
974,direction_change,3,90.0,"(1739, 423)",45.63535469107552
975,direction_change,3,90.0,"(1740, 423)",45.68220823798627
976,direction_change,3,90.0,"(1740, 422)",45.72906178489703
977,direction_change,3,90.0,"(1741, 422)",45.77591533180778
978,direction_change,3,45.00000000000001,"(1742, 421)",45.82276887871854
990,direction_change,3,45.00000000000001,"(1747, 415)",46.3850114416476
995,direction_change,3,45.00000000000001,"(1749, 413)",46.619279176201374
998,direction_change,3,45.00000000000001,"(1751, 412)",46.75983981693364
999,direction_change,3,90.0,"(1751, 411)",46.806693363844396
1007,direction_change,3,90.0,"(1752, 407)",47.18152173913044
1008,direction_change,3,90.0,"(1752, 405)",47.22837528604119
1014,direction_change,3,45.00000000000001,"(1751, 400)",47.50949656750572
1018,direction_change,3,45.00000000000001,"(1750, 397)",47.69691075514874
1019,direction_change,3,45.00000000000001,"(1750, 396)",47.743764302059496
1020,direction_change,3,45.00000000000001,"(1749, 395)",47.79061784897026
1028,direction_change,3,45.00000000000001,"(1747, 390)",48.16544622425629
1029,direction_change,3,45.00000000000001,"(1747, 389)",48.212299771167054
1032,direction_change,3,45.00000000000001,"(1746, 387)",48.352860411899314
1037,direction_change,3,90.0,"(1745, 383)",48.58712814645309
1038,direction_change,3,90.0,"(1745, 382)",48.63398169336385
1039,direction_change,3,90.0,"(1744, 382)",48.680835240274604
1040,direction_change,3,90.0,"(1744, 381)",48.72768878718536
1043,direction_change,3,45.00000000000001,"(1743, 379)",48.868249427917625
1049,direction_change,3,45.00000000000001,"(1742, 375)",49.149370709382154
1051,direction_change,3,90.0,"(1741, 374)",49.24307780320366
1052,direction_change,3,90.0,"(1741, 373)",49.28993135011442
1055,direction_change,3,45.00000000000001,"(1740, 371)",49.43049199084668
1062,direction_change,3,90.0,"(1738, 368)",49.75846681922197
1063,direction_change,3,90.0,"(1738, 367)",49.805320366132726
1066,direction_change,3,45.00000000000001,"(1737, 365)",49.945881006864994
1067,direction_change,3,45.00000000000001,"(1737, 364)",49.99273455377575
1072,direction_change,3,45.00000000000001,"(1735, 361)",50.22700228832952
1075,direction_change,3,45.00000000000001,"(1734, 359)",50.36756292906179
1080,direction_change,3,45.00000000000001,"(1733, 356)",50.601830663615566
1083,direction_change,3,90.0,"(1732, 355)",50.74239130434783
1084,direction_change,3,90.0,"(1732, 354)",50.78924485125859
1087,direction_change,3,45.00000000000001,"(1731, 352)",50.92980549199085
1101,direction_change,3,90.0,"(1726, 344)",51.58575514874142
1106,direction_change,3,90.0,"(1724, 342)",51.820022883295195
1107,direction_change,3,90.0,"(1723, 342)",51.866876430205956
1114,direction_change,3,45.00000000000001,"(1721, 338)",52.19485125858124
1115,direction_change,3,45.00000000000001,"(1720, 337)",52.24170480549199
1119,direction_change,3,45.00000000000001,"(1719, 334)",52.42911899313501
1122,direction_change,3,90.0,"(1718, 333)",52.56967963386728
1123,direction_change,3,90.0,"(1718, 332)",52.616533180778035
1127,direction_change,3,45.00000000000001,"(1717, 329)",52.803947368421056
1137,direction_change,3,45.00000000000001,"(1714, 323)",53.27248283752861
1140,direction_change,3,90.0,"(1713, 322)",53.413043478260875
1141,direction_change,3,90.0,"(1713, 321)",53.45989702517163
1143,direction_change,3,90.0,"(1712, 320)",53.553604118993135
1144,direction_change,3,90.0,"(1712, 319)",53.600457665903896
1147,direction_change,3,90.0,"(1711, 317)",53.74101830663616
1148,direction_change,3,90.0,"(1711, 316)",53.78787185354691
1154,direction_change,3,90.0,"(1709, 313)",54.068993135011446
1155,direction_change,3,90.0,"(1709, 312)",54.1158466819222
1157,direction_change,3,90.0,"(1708, 311)",54.20955377574371
1158,direction_change,3,90.0,"(1708, 310)",54.25640732265447
1170,direction_change,3,90.0,"(1705, 304)",54.818649885583525
1171,direction_change,3,90.0,"(1705, 303)",54.86550343249428
1176,direction_change,3,90.0,"(1704, 301)",55.09977116704806
1177,direction_change,3,90.0,"(1704, 300)",55.146624713958815
1181,direction_change,3,45.00000000000001,"(1703, 298)",55.334038901601836
1187,direction_change,3,45.00000000000001,"(1701, 294)",55.615160183066365
1188,direction_change,3,45.00000000000001,"(1701, 293)",55.66201372997712
1191,direction_change,3,45.00000000000001,"(1699, 292)",55.80257437070939
1192,direction_change,3,45.00000000000001,"(1698, 291)",55.84942791762014
1198,direction_change,3,90.0,"(1695, 290)",56.13054919908467
1205,direction_change,3,135.0,"(1695, 287)",56.45852402745996
1206,direction_change,3,90.0,"(1695, 286)",56.50537757437071
1207,direction_change,3,90.0,"(1694, 286)",56.552231121281466
1208,direction_change,3,90.0,"(1694, 285)",56.599084668192226
1219,direction_change,3,90.0,"(1691, 282)",57.11447368421053
1224,direction_change,3,45.00000000000001,"(1688, 281)",57.348741418764305
1226,direction_change,3,45.00000000000001,"(1686, 280)",57.44244851258581
1229,direction_change,3,90.0,"(1685, 279)",57.58300915331808
1230,direction_change,3,90.0,"(1684, 279)",57.629862700228834
1238,direction_change,3,45.00000000000001,"(1679, 280)",58.00469107551488
1245,direction_change,3,90.0,"(1676, 279)",58.33266590389017
1246,direction_change,3,90.0,"(1675, 279)",58.37951945080092
1258,direction_change,3,90.0,"(1671, 277)",58.94176201372998
1259,direction_change,3,90.0,"(1670, 277)",58.98861556064074
241,direction_change,4,90.0,"(1594, 660)",11.29170480549199
242,direction_change,4,90.0,"(1595, 660)",11.338558352402746
249,direction_change,4,45.00000000000001,"(1597, 656)",11.666533180778032
252,direction_change,4,45.00000000000001,"(1598, 654)",11.807093821510298
253,direction_change,4,45.00000000000001,"(1599, 654)",11.853947368421053
259,direction_change,4,45.00000000000001,"(1601, 652)",12.135068649885584
263,direction_change,4,45.00000000000001,"(1605, 650)",12.322482837528606
271,direction_change,4,45.00000000000001,"(1607, 648)",12.697311212814647
281,direction_change,4,90.0,"(1616, 645)",13.165846681922197
282,direction_change,4,90.0,"(1617, 645)",13.212700228832952
289,direction_change,4,90.0,"(1624, 644)",13.540675057208238
290,direction_change,4,90.0,"(1625, 644)",13.587528604118994
296,direction_change,4,45.00000000000001,"(1630, 643)",13.868649885583524
309,direction_change,4,45.00000000000001,"(1639, 635)",14.477745995423343
310,direction_change,4,90.0,"(1639, 633)",14.524599542334096
317,direction_change,4,45.00000000000001,"(1641, 626)",14.852574370709384
318,direction_change,4,45.00000000000001,"(1642, 625)",14.899427917620137
319,direction_change,4,45.00000000000001,"(1642, 624)",14.946281464530893
321,direction_change,4,45.00000000000001,"(1643, 622)",15.039988558352404
322,direction_change,4,45.00000000000001,"(1643, 621)",15.086842105263159
325,direction_change,4,90.0,"(1644, 619)",15.227402745995425
326,direction_change,4,90.0,"(1644, 618)",15.274256292906179
329,direction_change,4,90.0,"(1645, 616)",15.414816933638445
330,direction_change,4,90.0,"(1645, 615)",15.4616704805492
333,direction_change,4,45.00000000000001,"(1646, 613)",15.602231121281465
342,direction_change,4,45.00000000000001,"(1647, 606)",16.023913043478263
348,direction_change,4,90.0,"(1646, 601)",16.305034324942792
349,direction_change,4,90.0,"(1646, 600)",16.35188787185355
356,direction_change,4,45.00000000000001,"(1647, 594)",16.679862700228835
361,direction_change,4,45.00000000000001,"(1648, 591)",16.91413043478261
362,direction_change,4,45.00000000000001,"(1648, 590)",16.960983981693364
367,direction_change,4,45.00000000000001,"(1650, 587)",17.195251716247142
370,direction_change,4,45.00000000000001,"(1651, 585)",17.335812356979407
371,direction_change,4,45.00000000000001,"(1651, 584)",17.38266590389016
372,direction_change,4,90.0,"(1652, 584)",17.429519450800917
373,direction_change,4,90.0,"(1652, 583)",17.47637299771167
375,direction_change,4,90.0,"(1653, 582)",17.570080091533182
376,direction_change,4,45.00000000000001,"(1654, 581)",17.616933638443935
377,direction_change,4,45.00000000000001,"(1654, 580)",17.663787185354693
378,direction_change,4,45.00000000000001,"(1655, 579)",17.710640732265446
385,direction_change,4,45.00000000000001,"(1657, 575)",18.038615560640732
388,direction_change,4,45.00000000000001,"(1658, 573)",18.179176201373
391,direction_change,4,45.00000000000001,"(1659, 571)",18.319736842105264
396,direction_change,4,45.00000000000001,"(1661, 568)",18.55400457665904
397,direction_change,4,45.00000000000001,"(1662, 567)",18.600858123569797
398,direction_change,4,45.00000000000001,"(1662, 566)",18.64771167048055
400,direction_change,4,45.00000000000001,"(1663, 564)",18.74141876430206
403,direction_change,4,45.00000000000001,"(1664, 562)",18.881979405034325
404,direction_change,4,90.0,"(1665, 562)",18.928832951945083
405,direction_change,4,90.0,"(1665, 561)",18.975686498855836
406,direction_change,4,45.00000000000001,"(1666, 560)",19.02254004576659
410,direction_change,4,45.00000000000001,"(1667, 558)",19.20995423340961
411,direction_change,4,45.00000000000001,"(1667, 557)",19.25680778032037
412,direction_change,4,90.0,"(1668, 557)",19.303661327231122
413,direction_change,4,90.0,"(1668, 556)",19.350514874141876
415,direction_change,4,90.0,"(1669, 555)",19.444221967963387
416,direction_change,4,90.0,"(1669, 554)",19.491075514874144
417,direction_change,4,45.00000000000001,"(1670, 553)",19.537929061784897
418,direction_change,4,45.00000000000001,"(1670, 552)",19.584782608695654
420,direction_change,4,90.0,"(1671, 551)",19.678489702517165
421,direction_change,4,90.0,"(1671, 550)",19.72534324942792
422,direction_change,4,45.00000000000001,"(1672, 549)",19.772196796338672
423,direction_change,4,45.00000000000001,"(1672, 548)",19.81905034324943
424,direction_change,4,45.00000000000001,"(1673, 547)",19.865903890160183
426,direction_change,4,45.00000000000001,"(1674, 545)",19.959610983981694
428,direction_change,4,45.00000000000001,"(1675, 543)",20.053318077803205
431,direction_change,4,45.00000000000001,"(1676, 541)",20.19387871853547
432,direction_change,4,90.0,"(1677, 541)",20.240732265446226
433,direction_change,4,45.00000000000001,"(1678, 540)",20.28758581235698
434,direction_change,4,45.00000000000001,"(1678, 539)",20.334439359267737
437,direction_change,4,45.00000000000001,"(1679, 537)",20.475
438,direction_change,4,90.0,"(1680, 537)",20.521853546910755
439,direction_change,4,90.0,"(1680, 536)",20.568707093821512
440,direction_change,4,90.0,"(1681, 536)",20.615560640732266
441,direction_change,4,90.0,"(1681, 535)",20.662414187643023
443,direction_change,4,90.0,"(1682, 534)",20.756121281464534
444,direction_change,4,90.0,"(1682, 533)",20.802974828375287
445,direction_change,4,45.00000000000001,"(1683, 532)",20.84982837528604
450,direction_change,4,90.0,"(1685, 530)",21.08409610983982
451,direction_change,4,90.0,"(1685, 529)",21.130949656750573
459,direction_change,4,90.0,"(1684, 529)",21.505778032036613
470,direction_change,4,45.00000000000001,"(1687, 531)",22.02116704805492
471,direction_change,4,45.00000000000001,"(1688, 532)",22.068020594965677
478,direction_change,4,90.0,"(1690, 529)",22.395995423340963
479,direction_change,4,90.0,"(1690, 528)",22.442848970251717
480,direction_change,4,90.0,"(1691, 528)",22.489702517162474
481,direction_change,4,90.0,"(1691, 527)",22.536556064073228
489,direction_change,4,45.00000000000001,"(1690, 521)",22.91138443935927
490,direction_change,4,90.0,"(1691, 521)",22.958237986270024
491,direction_change,4,90.0,"(1691, 520)",23.005091533180778
492,direction_change,4,90.0,"(1692, 520)",23.051945080091535
493,direction_change,4,45.00000000000001,"(1693, 519)",23.09879862700229
494,direction_change,4,45.00000000000001,"(1694, 519)",23.145652173913046
499,direction_change,4,45.00000000000001,"(1698, 518)",23.37991990846682
506,direction_change,4,45.00000000000001,"(1703, 519)",23.707894736842107
514,direction_change,4,90.0,"(1708, 518)",24.082723112128146
521,direction_change,4,90.0,"(1710, 520)",24.410697940503432
528,direction_change,4,90.0,"(1712, 521)",24.73867276887872
557,direction_change,4,63.43494882292201,"(1718, 532)",26.09742562929062
558,direction_change,4,90.0,"(1718, 531)",26.144279176201376
559,direction_change,4,90.0,"(1719, 531)",26.19113272311213
560,direction_change,4,90.0,"(1719, 530)",26.237986270022883
563,direction_change,4,45.00000000000001,"(1720, 528)",26.37854691075515
566,direction_change,4,45.00000000000001,"(1722, 527)",26.519107551487416
568,direction_change,4,90.0,"(1722, 526)",26.612814645308926
569,direction_change,4,45.00000000000001,"(1723, 525)",26.65966819221968
570,direction_change,4,45.00000000000001,"(1723, 524)",26.706521739130437
620,direction_change,7,45.00000000000001,"(1708, 497)",29.049199084668192
624,direction_change,7,63.43494882292201,"(1704, 493)",29.236613272311214
625,direction_change,7,45.00000000000001,"(1703, 492)",29.28346681922197
626,direction_change,7,45.00000000000001,"(1703, 491)",29.330320366132725
629,direction_change,7,90.0,"(1702, 490)",29.47088100686499
630,direction_change,7,90.0,"(1702, 489)",29.517734553775746
631,direction_change,7,90.0,"(1701, 489)",29.5645881006865
632,direction_change,7,90.0,"(1701, 488)",29.611441647597257
633,direction_change,7,45.00000000000001,"(1700, 487)",29.65829519450801
638,direction_change,7,90.0,"(1699, 485)",29.892562929061786
815,direction_change,8,180.0,"(1691, 478)",38.18564073226545
880,direction_change,8,45.00000000000001,"(1693, 473)",41.23112128146453
882,direction_change,8,45.00000000000001,"(1694, 471)",41.324828375286046
886,direction_change,8,45.00000000000001,"(1695, 469)",41.51224256292907
889,direction_change,8,90.0,"(1696, 467)",41.65280320366133
890,direction_change,8,90.0,"(1696, 466)",41.69965675057208
897,direction_change,8,90.0,"(1695, 463)",42.02763157894737
898,direction_change,8,90.0,"(1695, 462)",42.074485125858125
905,direction_change,8,45.00000000000001,"(1696, 458)",42.402459954233414
908,direction_change,8,45.00000000000001,"(1697, 456)",42.543020594965675
910,direction_change,8,45.00000000000001,"(1698, 454)",42.63672768878719
912,direction_change,8,45.00000000000001,"(1699, 452)",42.7304347826087
913,direction_change,8,45.00000000000001,"(1699, 451)",42.77728832951945
915,direction_change,8,45.00000000000001,"(1700, 449)",42.870995423340965
923,direction_change,8,90.0,"(1699, 444)",43.24582379862701
924,direction_change,8,90.0,"(1699, 443)",43.29267734553776
926,direction_change,8,45.00000000000001,"(1700, 441)",43.38638443935927
927,direction_change,8,45.00000000000001,"(1700, 440)",43.43323798627002
928,direction_change,8,90.0,"(1701, 440)",43.48009153318078
929,direction_change,8,90.0,"(1701, 439)",43.52694508009154
932,direction_change,8,90.0,"(1702, 437)",43.667505720823804
933,direction_change,8,90.0,"(1702, 436)",43.71435926773456
936,direction_change,8,45.00000000000001,"(1703, 434)",43.85491990846682
937,direction_change,8,45.00000000000001,"(1703, 433)",43.90177345537758
938,direction_change,8,90.0,"(1704, 433)",43.94862700228833
939,direction_change,8,90.0,"(1704, 432)",43.99548054919909
940,direction_change,8,90.0,"(1705, 432)",44.04233409610984
941,direction_change,8,90.0,"(1705, 431)",44.089187643020594
943,direction_change,8,90.0,"(1706, 430)",44.18289473684211
944,direction_change,8,45.00000000000001,"(1707, 429)",44.22974828375286
945,direction_change,8,45.00000000000001,"(1707, 428)",44.276601830663616
946,direction_change,8,45.00000000000001,"(1708, 427)",44.323455377574376
949,direction_change,8,45.00000000000001,"(1709, 425)",44.46401601830664
